"un_country"	"year"	"source"	"n"
"4083"	"switzerland"	2006	"MEETUP"	25
"4084"	"switzerland"	2007	"BEHANCE"	7
"4085"	"switzerland"	2007	"MEETUP"	107
"4086"	"switzerland"	2008	"BEHANCE"	32
"4087"	"switzerland"	2008	"MEETUP"	220
"4088"	"switzerland"	2009	"BEHANCE"	162
"4089"	"switzerland"	2009	"MEETUP"	250
"4090"	"switzerland"	2009	"TED"	1
"4091"	"switzerland"	2010	"ART_EDUCATION"	5
"4092"	"switzerland"	2010	"BEHANCE"	242
"4093"	"switzerland"	2010	"EFLUX"	16
"4094"	"switzerland"	2010	"MEETUP"	383
"4095"	"switzerland"	2010	"TED"	9
"4096"	"switzerland"	2011	"ART_EDUCATION"	4
"4097"	"switzerland"	2011	"BEHANCE"	455
"4098"	"switzerland"	2011	"EFLUX"	23
"4099"	"switzerland"	2011	"MEETUP"	574
"4100"	"switzerland"	2011	"TED"	12
"4101"	"switzerland"	2012	"ART_EDUCATION"	10
"4102"	"switzerland"	2012	"BEHANCE"	790
"4103"	"switzerland"	2012	"EFLUX"	20
"4104"	"switzerland"	2012	"MEETUP"	933
"4105"	"switzerland"	2012	"TED"	19
"4106"	"switzerland"	2013	"BEHANCE"	1319
"4107"	"switzerland"	2013	"EFLUX"	10
"4108"	"switzerland"	2013	"MEETUP"	774
"4109"	"switzerland"	2013	"TED"	17
"4110"	"switzerland"	2014	"ART_EDUCATION"	2
"4111"	"switzerland"	2014	"BEHANCE"	1195
"4112"	"switzerland"	2014	"EFLUX"	20
"4113"	"switzerland"	2014	"MEETUP"	1271
"4114"	"switzerland"	2014	"TED"	18
"4115"	"switzerland"	2015	"BEHANCE"	1046
"4116"	"switzerland"	2015	"EFLUX"	33
"4117"	"switzerland"	2015	"MEETUP"	1605
"4118"	"switzerland"	2015	"TED"	24
"4119"	"switzerland"	2015	"TIMEPAD"	1
"4120"	"switzerland"	2016	"ART_EDUCATION"	5
"4121"	"switzerland"	2016	"BEHANCE"	1009
"4122"	"switzerland"	2016	"EFLUX"	25
"4123"	"switzerland"	2016	"MEETUP"	2760
"4124"	"switzerland"	2016	"TED"	27
"4125"	"switzerland"	2016	"TIMEPAD"	4
"4126"	"switzerland"	2017	"ART_EDUCATION"	4
"4127"	"switzerland"	2017	"BEHANCE"	979
"4128"	"switzerland"	2017	"EFLUX"	28
"4129"	"switzerland"	2017	"MEETUP"	3280
"4130"	"switzerland"	2017	"TED"	23
"4131"	"switzerland"	2017	"TIMEPAD"	3
"4132"	"switzerland"	2018	"ART_EDUCATION"	6
"4133"	"switzerland"	2018	"BEHANCE"	787
"4134"	"switzerland"	2018	"EFLUX"	22
"4135"	"switzerland"	2018	"MEETUP"	4963
"4136"	"switzerland"	2018	"TED"	32
"4137"	"switzerland"	2018	"TIMEPAD"	3
"4138"	"switzerland"	2019	"BEHANCE"	130
"4139"	"switzerland"	2019	"MEETUP"	821
"4140"	"switzerland"	2019	"TED"	9
"4141"	"switzerland"	2019	"TIMEPAD"	1
"4142"	"syria"	2010	"TED"	1
"4143"	"syria"	2011	"BEHANCE"	2
"4144"	"syria"	2012	"BEHANCE"	3
"4145"	"syria"	2012	"TED"	2
"4146"	"syria"	2013	"BEHANCE"	17
"4147"	"syria"	2013	"MEETUP"	1
"4148"	"syria"	2014	"BEHANCE"	5
"4149"	"syria"	2015	"BEHANCE"	20
"4150"	"syria"	2015	"TED"	5
"4151"	"syria"	2016	"BEHANCE"	13
"4152"	"syria"	2016	"TED"	9
"4153"	"syria"	2017	"BEHANCE"	9
"4154"	"syria"	2017	"EFLUX"	1
"4155"	"syria"	2017	"TED"	6
"4156"	"syria"	2018	"ART_EDUCATION"	1
"4157"	"syria"	2018	"BEHANCE"	6
"4158"	"syria"	2018	"MEETUP"	2
"4159"	"syria"	2018	"TED"	6
"4160"	"syria"	2019	"BEHANCE"	4
"4161"	"syria"	2019	"TED"	4
"4162"	"tajikistan"	2012	"TED"	1
"4163"	"tajikistan"	2013	"TIMEPAD"	4
"4164"	"tajikistan"	2014	"BEHANCE"	4
"4165"	"tajikistan"	2014	"TIMEPAD"	2
"4166"	"tajikistan"	2015	"BEHANCE"	7
"4167"	"tajikistan"	2015	"TIMEPAD"	6
"4168"	"tajikistan"	2016	"BEHANCE"	6
"4169"	"tajikistan"	2016	"TIMEPAD"	5
"4170"	"tajikistan"	2017	"BEHANCE"	4
"4171"	"tajikistan"	2017	"TIMEPAD"	3
"4172"	"tajikistan"	2018	"BEHANCE"	3
"4173"	"tajikistan"	2018	"TIMEPAD"	4
"4174"	"tajikistan"	2019	"BEHANCE"	3
"4175"	"tajikistan"	2019	"TED"	1
"4176"	"tajikistan"	2019	"TIMEPAD"	2
"4177"	"tanzania"	2010	"BEHANCE"	11
"4178"	"tanzania"	2010	"TED"	1
"4179"	"tanzania"	2011	"TED"	1
"4180"	"tanzania"	2012	"BEHANCE"	4
"4181"	"tanzania"	2014	"BEHANCE"	2
"4182"	"tanzania"	2014	"EFLUX"	1
"4183"	"tanzania"	2014	"MEETUP"	1
"4184"	"tanzania"	2015	"MEETUP"	4
"4185"	"tanzania"	2015	"TED"	1
"4186"	"tanzania"	2016	"BEHANCE"	16
"4187"	"tanzania"	2016	"MEETUP"	1
"4188"	"tanzania"	2016	"TED"	1
"4189"	"tanzania"	2017	"MEETUP"	8
"4190"	"tanzania"	2017	"TED"	1
"4191"	"tanzania"	2018	"MEETUP"	8
"4192"	"tanzania"	2018	"TED"	4
"4193"	"tanzania"	2019	"TED"	1
"4194"	"thailand"	2004	"MEETUP"	7
"4195"	"thailand"	2005	"MEETUP"	38
"4196"	"thailand"	2006	"MEETUP"	39
"4197"	"thailand"	2007	"MEETUP"	107
"4198"	"thailand"	2008	"BEHANCE"	10
"4199"	"thailand"	2008	"MEETUP"	64
"4200"	"thailand"	2009	"BEHANCE"	86
"4201"	"thailand"	2009	"MEETUP"	45
"4202"	"thailand"	2009	"TED"	1
"4203"	"thailand"	2010	"BEHANCE"	191
"4204"	"thailand"	2010	"MEETUP"	54
"4205"	"thailand"	2010	"TED"	5
"4206"	"thailand"	2011	"BEHANCE"	163
"4207"	"thailand"	2011	"MEETUP"	78
"4208"	"thailand"	2011	"TED"	5
"4209"	"thailand"	2012	"BEHANCE"	423
"4210"	"thailand"	2012	"MEETUP"	420
"4211"	"thailand"	2012	"TED"	7
"4212"	"thailand"	2013	"BEHANCE"	834
"4213"	"thailand"	2013	"MEETUP"	487
"4214"	"thailand"	2013	"TED"	5
"4215"	"thailand"	2014	"BEHANCE"	860
"4216"	"thailand"	2014	"MEETUP"	858
"4217"	"thailand"	2014	"TED"	10
"4218"	"thailand"	2015	"BEHANCE"	571
"4219"	"thailand"	2015	"EFLUX"	1
"4220"	"thailand"	2015	"MEETUP"	1061
"4221"	"thailand"	2015	"TED"	7
"4222"	"thailand"	2016	"BEHANCE"	576
"4223"	"thailand"	2016	"EFLUX"	2
"4224"	"thailand"	2016	"MEETUP"	1355
"4225"	"thailand"	2016	"TED"	12
"4226"	"thailand"	2017	"BEHANCE"	573
"4227"	"thailand"	2017	"MEETUP"	1661
"4228"	"thailand"	2017	"TED"	20
"4229"	"thailand"	2017	"TIMEPAD"	11
"4230"	"thailand"	2018	"BEHANCE"	535
"4231"	"thailand"	2018	"EFLUX"	2
"4232"	"thailand"	2018	"MEETUP"	2169
"4233"	"thailand"	2018	"TED"	17
"4234"	"thailand"	2018	"TIMEPAD"	26
"4235"	"thailand"	2019	"BEHANCE"	72
"4236"	"thailand"	2019	"MEETUP"	426
"4237"	"thailand"	2019	"TED"	5
"4238"	"the bahamas"	2006	"MEETUP"	2
"4239"	"the bahamas"	2007	"MEETUP"	2
"4240"	"the bahamas"	2011	"MEETUP"	1
"4241"	"the bahamas"	2014	"MEETUP"	2
"4242"	"the bahamas"	2015	"MEETUP"	6
"4243"	"the bahamas"	2016	"MEETUP"	4
"4244"	"the bahamas"	2017	"MEETUP"	3
"4245"	"the bahamas"	2018	"MEETUP"	1
"4246"	"the czech republic"	2007	"BEHANCE"	6
"4247"	"the czech republic"	2008	"BEHANCE"	32
"4248"	"the czech republic"	2009	"BEHANCE"	140
"4249"	"the czech republic"	2009	"MEETUP"	2
"4250"	"the czech republic"	2009	"TED"	1
"4251"	"the czech republic"	2010	"ART_EDUCATION"	1
"4252"	"the czech republic"	2010	"BEHANCE"	293
"4253"	"the czech republic"	2010	"EFLUX"	2
"4254"	"the czech republic"	2010	"TED"	2
"4255"	"the czech republic"	2011	"ART_EDUCATION"	1
"4256"	"the czech republic"	2011	"BEHANCE"	423
"4257"	"the czech republic"	2011	"EFLUX"	4
"4258"	"the czech republic"	2011	"TED"	2
"4259"	"the czech republic"	2012	"ART_EDUCATION"	2
"4260"	"the czech republic"	2012	"BEHANCE"	742
"4261"	"the czech republic"	2012	"MEETUP"	1
"4262"	"the czech republic"	2012	"TED"	7
"4263"	"the czech republic"	2013	"ART_EDUCATION"	2
"4264"	"the czech republic"	2013	"BEHANCE"	992
"4265"	"the czech republic"	2013	"MEETUP"	4
"4266"	"the czech republic"	2013	"TED"	11
"4267"	"the czech republic"	2013	"TIMEPAD"	6
"4268"	"the czech republic"	2014	"BEHANCE"	1030
"4269"	"the czech republic"	2014	"EFLUX"	1
"4270"	"the czech republic"	2014	"MEETUP"	14
"4271"	"the czech republic"	2014	"TED"	10
"4272"	"the czech republic"	2014	"TIMEPAD"	19
"4273"	"the czech republic"	2015	"ART_EDUCATION"	1
"4274"	"the czech republic"	2015	"BEHANCE"	876
"4275"	"the czech republic"	2015	"EFLUX"	4
"4276"	"the czech republic"	2015	"MEETUP"	20
"4277"	"the czech republic"	2015	"TED"	13
"4278"	"the czech republic"	2015	"TIMEPAD"	16
"4279"	"the czech republic"	2016	"BEHANCE"	797
"4280"	"the czech republic"	2016	"EFLUX"	6
"4281"	"the czech republic"	2016	"MEETUP"	81
"4282"	"the czech republic"	2016	"TED"	11
"4283"	"the czech republic"	2016	"TIMEPAD"	113
"4284"	"the czech republic"	2017	"BEHANCE"	728
"4285"	"the czech republic"	2017	"EFLUX"	2
"4286"	"the czech republic"	2017	"MEETUP"	129
"4287"	"the czech republic"	2017	"TED"	12
"4288"	"the czech republic"	2017	"TIMEPAD"	54
"4289"	"the czech republic"	2018	"BEHANCE"	829
"4290"	"the czech republic"	2018	"EFLUX"	5
"4291"	"the czech republic"	2018	"MEETUP"	264
"4292"	"the czech republic"	2018	"TED"	16
"4293"	"the czech republic"	2018	"TIMEPAD"	25
"4294"	"the czech republic"	2019	"BEHANCE"	122
"4295"	"the czech republic"	2019	"MEETUP"	38
"4296"	"the czech republic"	2019	"TED"	5
"4297"	"the czech republic"	2019	"TIMEPAD"	1
"4298"	"timor-leste"	2015	"BEHANCE"	1
"4299"	"timor-leste"	2015	"TED"	2
"4300"	"timor-leste"	2016	"TED"	1
"4301"	"timor-leste"	2017	"TED"	1
"4302"	"timor-leste"	2019	"TED"	1
"4303"	"togo"	2017	"TED"	1
"4304"	"togo"	2018	"TED"	1
"4305"	"togo"	2019	"TED"	1
"4306"	"trinidad and tobago"	2010	"BEHANCE"	4
"4307"	"trinidad and tobago"	2010	"TED"	1
"4308"	"trinidad and tobago"	2011	"BEHANCE"	9
"4309"	"trinidad and tobago"	2011	"TED"	3
"4310"	"trinidad and tobago"	2012	"BEHANCE"	48
"4311"	"trinidad and tobago"	2012	"TED"	6
"4312"	"trinidad and tobago"	2013	"BEHANCE"	14
"4313"	"trinidad and tobago"	2013	"TED"	2
"4314"	"trinidad and tobago"	2014	"BEHANCE"	5
"4315"	"trinidad and tobago"	2014	"TED"	2
"4316"	"trinidad and tobago"	2015	"BEHANCE"	10
"4317"	"trinidad and tobago"	2015	"TED"	1
"4318"	"trinidad and tobago"	2016	"BEHANCE"	6
"4319"	"trinidad and tobago"	2016	"TED"	3
"4320"	"trinidad and tobago"	2017	"BEHANCE"	5
"4321"	"trinidad and tobago"	2017	"MEETUP"	1
"4322"	"trinidad and tobago"	2017	"TED"	6
"4323"	"trinidad and tobago"	2018	"TED"	2
"4324"	"tunisia"	2010	"TED"	1
"4325"	"tunisia"	2011	"TED"	7
"4326"	"tunisia"	2012	"BEHANCE"	12
"4327"	"tunisia"	2012	"MEETUP"	1
"4328"	"tunisia"	2012	"TED"	17
"4329"	"tunisia"	2013	"BEHANCE"	43
"4330"	"tunisia"	2013	"MEETUP"	2
"4331"	"tunisia"	2013	"TED"	15
"4332"	"tunisia"	2014	"BEHANCE"	51
"4333"	"tunisia"	2014	"EFLUX"	1
"4334"	"tunisia"	2014	"MEETUP"	8
"4335"	"tunisia"	2014	"TED"	13
"4336"	"tunisia"	2015	"BEHANCE"	90
"4337"	"tunisia"	2015	"MEETUP"	25
"4338"	"tunisia"	2015	"TED"	10
"4339"	"tunisia"	2016	"BEHANCE"	76
"4340"	"tunisia"	2016	"MEETUP"	68
"4341"	"tunisia"	2016	"TED"	9
"4342"	"tunisia"	2017	"BEHANCE"	64
"4343"	"tunisia"	2017	"MEETUP"	71
"4344"	"tunisia"	2017	"TED"	8
"4345"	"tunisia"	2018	"BEHANCE"	66
"4346"	"tunisia"	2018	"MEETUP"	146
"4347"	"tunisia"	2018	"TED"	9
"4348"	"tunisia"	2019	"MEETUP"	31
"4349"	"tunisia"	2019	"TED"	8
"4350"	"turkey"	2007	"BEHANCE"	6
"4351"	"turkey"	2008	"BEHANCE"	127
"4352"	"turkey"	2009	"BEHANCE"	224
"4353"	"turkey"	2009	"MEETUP"	1
"4354"	"turkey"	2009	"TED"	2
"4355"	"turkey"	2010	"BEHANCE"	356
"4356"	"turkey"	2010	"MEETUP"	10
"4357"	"turkey"	2010	"TED"	3
"4358"	"turkey"	2011	"BEHANCE"	629
"4359"	"turkey"	2011	"MEETUP"	2
"4360"	"turkey"	2011	"TED"	11
"4361"	"turkey"	2012	"BEHANCE"	1254
"4362"	"turkey"	2012	"TED"	10
"4363"	"turkey"	2013	"BEHANCE"	2188
"4364"	"turkey"	2013	"MEETUP"	85
"4365"	"turkey"	2013	"TED"	16
"4366"	"turkey"	2014	"BEHANCE"	2548
"4367"	"turkey"	2014	"MEETUP"	169
"4368"	"turkey"	2014	"TED"	22
"4369"	"turkey"	2014	"TIMEPAD"	2
"4370"	"turkey"	2015	"BEHANCE"	2020
"4371"	"turkey"	2015	"MEETUP"	499
"4372"	"turkey"	2015	"TED"	22
"4373"	"turkey"	2015	"TIMEPAD"	6
"4374"	"turkey"	2016	"BEHANCE"	2137
"4375"	"turkey"	2016	"EFLUX"	1
"4376"	"turkey"	2016	"MEETUP"	555
"4377"	"turkey"	2016	"TED"	32
"4378"	"turkey"	2017	"BEHANCE"	2219
"4379"	"turkey"	2017	"EFLUX"	1
"4380"	"turkey"	2017	"MEETUP"	982
"4381"	"turkey"	2017	"TED"	36
"4382"	"turkey"	2017	"TIMEPAD"	9
"4383"	"turkey"	2018	"BEHANCE"	2290
"4384"	"turkey"	2018	"MEETUP"	1164
"4385"	"turkey"	2018	"TED"	53
"4386"	"turkey"	2018	"TIMEPAD"	33
"4387"	"turkey"	2019	"BEHANCE"	345
"4388"	"turkey"	2019	"MEETUP"	294
"4389"	"turkey"	2019	"TED"	26
"4390"	"turkey"	2019	"TIMEPAD"	7
"4391"	"turkmenistan"	2018	"TIMEPAD"	1
"4392"	"uganda"	2009	"TED"	1
"4393"	"uganda"	2012	"TED"	6
"4394"	"uganda"	2013	"BEHANCE"	2
"4395"	"uganda"	2013	"TED"	5
"4396"	"uganda"	2014	"BEHANCE"	1
"4397"	"uganda"	2014	"TED"	4
"4398"	"uganda"	2015	"BEHANCE"	1
"4399"	"uganda"	2015	"MEETUP"	2
"4400"	"uganda"	2015	"TED"	4
"4401"	"uganda"	2016	"TED"	2
"4402"	"uganda"	2017	"MEETUP"	1
"4403"	"uganda"	2017	"TED"	1
"4404"	"uganda"	2018	"MEETUP"	5
"4405"	"uganda"	2018	"TED"	3
"4406"	"ukraine"	2007	"BEHANCE"	2
"4407"	"ukraine"	2008	"BEHANCE"	133
"4408"	"ukraine"	2009	"BEHANCE"	372
"4409"	"ukraine"	2009	"TED"	2
"4410"	"ukraine"	2010	"BEHANCE"	535
"4411"	"ukraine"	2010	"TED"	4
"4412"	"ukraine"	2011	"BEHANCE"	752
"4413"	"ukraine"	2011	"TED"	6
"4414"	"ukraine"	2011	"TIMEPAD"	1
"4415"	"ukraine"	2012	"BEHANCE"	1445
"4416"	"ukraine"	2012	"EFLUX"	5
"4417"	"ukraine"	2012	"TED"	19
"4418"	"ukraine"	2012	"TIMEPAD"	128
"4419"	"ukraine"	2013	"BEHANCE"	2246
"4420"	"ukraine"	2013	"EFLUX"	2
"4421"	"ukraine"	2013	"TED"	18
"4422"	"ukraine"	2013	"TIMEPAD"	329
"4423"	"ukraine"	2014	"BEHANCE"	3341
"4424"	"ukraine"	2014	"TED"	3
"4425"	"ukraine"	2014	"TIMEPAD"	393
"4426"	"ukraine"	2015	"BEHANCE"	3853
"4427"	"ukraine"	2015	"EFLUX"	2
"4428"	"ukraine"	2015	"MEETUP"	1
"4429"	"ukraine"	2015	"TED"	10
"4430"	"ukraine"	2015	"TIMEPAD"	332
"4431"	"ukraine"	2016	"BEHANCE"	5063
"4432"	"ukraine"	2016	"EFLUX"	1
"4433"	"ukraine"	2016	"TED"	19
"4434"	"ukraine"	2016	"TIMEPAD"	482
"4435"	"ukraine"	2017	"BEHANCE"	5552
"4436"	"ukraine"	2017	"EFLUX"	1
"4437"	"ukraine"	2017	"MEETUP"	2
"4438"	"ukraine"	2017	"TED"	8
"4439"	"ukraine"	2017	"TIMEPAD"	396
"4440"	"ukraine"	2018	"BEHANCE"	5088
"4441"	"ukraine"	2018	"EFLUX"	6
"4442"	"ukraine"	2018	"MEETUP"	2
"4443"	"ukraine"	2018	"TED"	7
"4444"	"ukraine"	2018	"TIMEPAD"	243
"4445"	"ukraine"	2019	"BEHANCE"	840
"4446"	"ukraine"	2019	"TED"	4
"4447"	"ukraine"	2019	"TIMEPAD"	61
"4448"	"ukraine"	2020	"TIMEPAD"	1
"4449"	"united arab emirates"	2005	"MEETUP"	29
"4450"	"united arab emirates"	2006	"MEETUP"	6
"4451"	"united arab emirates"	2007	"BEHANCE"	2
"4452"	"united arab emirates"	2007	"MEETUP"	1
"4453"	"united arab emirates"	2008	"BEHANCE"	41
"4454"	"united arab emirates"	2008	"MEETUP"	18
"4455"	"united arab emirates"	2009	"BEHANCE"	90
"4456"	"united arab emirates"	2009	"MEETUP"	40
"4457"	"united arab emirates"	2009	"TED"	4
"4458"	"united arab emirates"	2010	"ART_EDUCATION"	1
"4459"	"united arab emirates"	2010	"BEHANCE"	264
"4460"	"united arab emirates"	2010	"EFLUX"	9
"4461"	"united arab emirates"	2010	"MEETUP"	104
"4462"	"united arab emirates"	2010	"TED"	11
"4463"	"united arab emirates"	2011	"ART_EDUCATION"	3
"4464"	"united arab emirates"	2011	"BEHANCE"	418
"4465"	"united arab emirates"	2011	"EFLUX"	9
"4466"	"united arab emirates"	2011	"MEETUP"	301
"4467"	"united arab emirates"	2011	"TED"	9
"4468"	"united arab emirates"	2012	"ART_EDUCATION"	1
"4469"	"united arab emirates"	2012	"BEHANCE"	788
"4470"	"united arab emirates"	2012	"EFLUX"	11
"4471"	"united arab emirates"	2012	"MEETUP"	846
"4472"	"united arab emirates"	2012	"TED"	24
"4473"	"united arab emirates"	2013	"ART_EDUCATION"	1
"4474"	"united arab emirates"	2013	"BEHANCE"	1124
"4475"	"united arab emirates"	2013	"EFLUX"	14
"4476"	"united arab emirates"	2013	"MEETUP"	804
"4477"	"united arab emirates"	2013	"TED"	18
"4478"	"united arab emirates"	2014	"ART_EDUCATION"	1
"4479"	"united arab emirates"	2014	"BEHANCE"	901
"4480"	"united arab emirates"	2014	"EFLUX"	12
"4481"	"united arab emirates"	2014	"MEETUP"	1622
"4482"	"united arab emirates"	2014	"TED"	10
"4483"	"united arab emirates"	2015	"ART_EDUCATION"	2
"4484"	"united arab emirates"	2015	"BEHANCE"	855
"4485"	"united arab emirates"	2015	"EFLUX"	10
"4486"	"united arab emirates"	2015	"MEETUP"	2028
"4487"	"united arab emirates"	2015	"TED"	13
"4488"	"united arab emirates"	2016	"BEHANCE"	995
"4489"	"united arab emirates"	2016	"EFLUX"	9
"4490"	"united arab emirates"	2016	"MEETUP"	2232
"4491"	"united arab emirates"	2016	"TED"	29
"4492"	"united arab emirates"	2016	"TIMEPAD"	6
"4493"	"united arab emirates"	2017	"BEHANCE"	868
"4494"	"united arab emirates"	2017	"EFLUX"	10
"4495"	"united arab emirates"	2017	"MEETUP"	2440
"4496"	"united arab emirates"	2017	"TED"	25
"4497"	"united arab emirates"	2017	"TIMEPAD"	1
"4498"	"united arab emirates"	2018	"BEHANCE"	739
"4499"	"united arab emirates"	2018	"EFLUX"	18
"4500"	"united arab emirates"	2018	"MEETUP"	3287
"4501"	"united arab emirates"	2018	"TED"	36
"4502"	"united arab emirates"	2018	"TIMEPAD"	1
"4503"	"united arab emirates"	2019	"BEHANCE"	104
"4504"	"united arab emirates"	2019	"MEETUP"	728
"4505"	"united arab emirates"	2019	"TED"	18
"4506"	"united kingdom"	2004	"MEETUP"	51
"4507"	"united kingdom"	2005	"MEETUP"	257
"4508"	"united kingdom"	2006	"MEETUP"	516
"4509"	"united kingdom"	2007	"BEHANCE"	59
"4510"	"united kingdom"	2007	"MEETUP"	1064
"4511"	"united kingdom"	2008	"BEHANCE"	550
"4512"	"united kingdom"	2008	"MEETUP"	1791
"4513"	"united kingdom"	2009	"BEHANCE"	1979
"4514"	"united kingdom"	2009	"MEETUP"	3676
"4515"	"united kingdom"	2009	"TED"	21
"4516"	"united kingdom"	2010	"ART_EDUCATION"	14
"4517"	"united kingdom"	2010	"BEHANCE"	3288
"4518"	"united kingdom"	2010	"EFLUX"	33
"4519"	"united kingdom"	2010	"MEETUP"	5302
"4520"	"united kingdom"	2010	"TED"	30
"4521"	"united kingdom"	2011	"ART_EDUCATION"	19
"4522"	"united kingdom"	2011	"BEHANCE"	5387
"4523"	"united kingdom"	2011	"EFLUX"	35
"4524"	"united kingdom"	2011	"MEETUP"	6640
"4525"	"united kingdom"	2011	"TED"	52
"4526"	"united kingdom"	2012	"ART_EDUCATION"	23
"4527"	"united kingdom"	2012	"BEHANCE"	8388
"4528"	"united kingdom"	2012	"EFLUX"	35
"4529"	"united kingdom"	2012	"MEETUP"	10469
"4530"	"united kingdom"	2012	"TED"	97
"4531"	"united kingdom"	2013	"ART_EDUCATION"	22
"4532"	"united kingdom"	2013	"BEHANCE"	12097
"4533"	"united kingdom"	2013	"EFLUX"	43
"4534"	"united kingdom"	2013	"MEETUP"	11881
"4535"	"united kingdom"	2013	"TED"	109
"4536"	"united kingdom"	2013	"TIMEPAD"	1
"4537"	"united kingdom"	2014	"ART_EDUCATION"	21
"4538"	"united kingdom"	2014	"BEHANCE"	12397
"4539"	"united kingdom"	2014	"EFLUX"	31
"4540"	"united kingdom"	2014	"MEETUP"	18614
"4541"	"united kingdom"	2014	"TED"	99
"4542"	"united kingdom"	2014	"TIMEPAD"	9
"4543"	"united kingdom"	2015	"ART_EDUCATION"	20
"4544"	"united kingdom"	2015	"BEHANCE"	9205
"4545"	"united kingdom"	2015	"EFLUX"	35
"4546"	"united kingdom"	2015	"MEETUP"	26292
"4547"	"united kingdom"	2015	"TED"	151
"4548"	"united kingdom"	2015	"TIMEPAD"	3
"4549"	"united kingdom"	2016	"ART_EDUCATION"	21
"4550"	"united kingdom"	2016	"BEHANCE"	9098
"4551"	"united kingdom"	2016	"EFLUX"	42
"4552"	"united kingdom"	2016	"MEETUP"	33151
"4553"	"united kingdom"	2016	"TED"	149
"4554"	"united kingdom"	2016	"TIMEPAD"	13
"4555"	"united kingdom"	2017	"ART_EDUCATION"	16
"4556"	"united kingdom"	2017	"BEHANCE"	8320
"4557"	"united kingdom"	2017	"EFLUX"	38
"4558"	"united kingdom"	2017	"MEETUP"	39345
"4559"	"united kingdom"	2017	"TED"	169
"4560"	"united kingdom"	2017	"TIMEPAD"	4
"4561"	"united kingdom"	2018	"ART_EDUCATION"	17
"4562"	"united kingdom"	2018	"BEHANCE"	7627
"4563"	"united kingdom"	2018	"EFLUX"	33
"4564"	"united kingdom"	2018	"MEETUP"	46031
"4565"	"united kingdom"	2018	"TED"	157
"4566"	"united kingdom"	2018	"TIMEPAD"	17
"4567"	"united kingdom"	2019	"BEHANCE"	1265
"4568"	"united kingdom"	2019	"MEETUP"	6206
"4569"	"united kingdom"	2019	"TED"	63
"4570"	"united kingdom"	2019	"TIMEPAD"	3
"4571"	"united states"	2003	"MEETUP"	1
"4572"	"united states"	2004	"MEETUP"	1167
"4573"	"united states"	2005	"MEETUP"	4601
"4574"	"united states"	2006	"MEETUP"	9124
"4575"	"united states"	2007	"BEHANCE"	284
"4576"	"united states"	2007	"MEETUP"	23837
"4577"	"united states"	2008	"BEHANCE"	2133
"4578"	"united states"	2008	"MEETUP"	44565
"4579"	"united states"	2009	"BEHANCE"	4422
"4580"	"united states"	2009	"MEETUP"	68676
"4581"	"united states"	2009	"TED"	71
"4582"	"united states"	2010	"ART_EDUCATION"	125
"4583"	"united states"	2010	"BEHANCE"	8588
"4584"	"united states"	2010	"EFLUX"	192
"4585"	"united states"	2010	"MEETUP"	93421
"4586"	"united states"	2010	"TED"	299
"4587"	"united states"	2011	"ART_EDUCATION"	183
"4588"	"united states"	2011	"BEHANCE"	12496
"4589"	"united states"	2011	"EFLUX"	197
"4590"	"united states"	2011	"MEETUP"	91332
"4591"	"united states"	2011	"TED"	583
"4592"	"united states"	2012	"ART_EDUCATION"	154
"4593"	"united states"	2012	"BEHANCE"	22922
"4594"	"united states"	2012	"EFLUX"	211
"4595"	"united states"	2012	"MEETUP"	160028
"4596"	"united states"	2012	"TED"	789
"4597"	"united states"	2012	"TIMEPAD"	12
"4598"	"united states"	2013	"ART_EDUCATION"	89
"4599"	"united states"	2013	"BEHANCE"	30756
"4600"	"united states"	2013	"EFLUX"	214
"4601"	"united states"	2013	"MEETUP"	130882
"4602"	"united states"	2013	"TED"	910
"4603"	"united states"	2013	"TIMEPAD"	13
"4604"	"united states"	2014	"ART_EDUCATION"	90
"4605"	"united states"	2014	"BEHANCE"	31841
"4606"	"united states"	2014	"EFLUX"	219
"4607"	"united states"	2014	"MEETUP"	150061
"4608"	"united states"	2014	"TED"	822
"4609"	"united states"	2014	"TIMEPAD"	22
"4610"	"united states"	2015	"ART_EDUCATION"	84
"4611"	"united states"	2015	"BEHANCE"	21537
"4612"	"united states"	2015	"EFLUX"	232
"4613"	"united states"	2015	"MEETUP"	183650
"4614"	"united states"	2015	"TED"	1034
"4615"	"united states"	2015	"TIMEPAD"	26
"4616"	"united states"	2016	"ART_EDUCATION"	85
"4617"	"united states"	2016	"BEHANCE"	20840
"4618"	"united states"	2016	"EFLUX"	224
"4619"	"united states"	2016	"MEETUP"	210088
"4620"	"united states"	2016	"TED"	1159
"4621"	"united states"	2016	"TIMEPAD"	45
"4622"	"united states"	2017	"ART_EDUCATION"	75
"4623"	"united states"	2017	"BEHANCE"	19090
"4624"	"united states"	2017	"EFLUX"	229
"4625"	"united states"	2017	"MEETUP"	258972
"4626"	"united states"	2017	"TED"	1000
"4627"	"united states"	2017	"TIMEPAD"	75
"4628"	"united states"	2018	"ART_EDUCATION"	93
"4629"	"united states"	2018	"BEHANCE"	16662
"4630"	"united states"	2018	"EFLUX"	244
"4631"	"united states"	2018	"MEETUP"	295811
"4632"	"united states"	2018	"TED"	944
"4633"	"united states"	2018	"TIMEPAD"	57
"4634"	"united states"	2019	"BEHANCE"	3121
"4635"	"united states"	2019	"MEETUP"	44787
"4636"	"united states"	2019	"TED"	442
